atlantis_pred_group,predator_stage,predator_taxa,year,atlantis_prey_group,taxa_prey,prey,predator_size,proportion,latitude,longitude,author,publication_yr,size_units,sample_source,variable,location
CO,juvenile,coho,2007,HE,herring,herring,890,0,47.46233333,-122.518,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,890,0,47.46233333,-122.518,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,1369,0,47.46833333,-123.0733333,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,1369,0,47.46833333,-123.0733333,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,1364.25,0,47.48833333,-123.0566667,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,1364.25,0,47.48833333,-123.0566667,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,1389,0,47.505,-122.4416667,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,1389,0,47.505,-122.4416667,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,835.2,0,47.56033333,-122.4225,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,835.2,0,47.56033333,-122.4225,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,896.6666666666666,0,47.68,-122.4425,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,896.6666666666666,0,47.68,-122.4425,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,912.4,0,47.742,-122.419,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,912.4,0,47.742,-122.419,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,1371.5,0,47.81166667,-122.6883333,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,1371.5,0,47.81166667,-122.6883333,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,1407.3333333333333,0,47.845,-122.4816667,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,1407.3333333333333,0,47.845,-122.4816667,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,936.5454545454545,0,47.90166667,-122.472,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,936.5454545454545,0,47.90166667,-122.472,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,994.1111111111111,0,47.93433333,-122.5691667,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,994.1111111111111,0,47.93433333,-122.5691667,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,971.6666666666666,0,47.9425,-122.5053333,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,971.6666666666666,0,47.9425,-122.5053333,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,1413.5,0,47.96333333,-122.6316667,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,1413.5,0,47.96333333,-122.6316667,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,1019.9166666666666,0,47.99366667,-122.6333333,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,1019.9166666666666,0,47.99366667,-122.6333333,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,1039,0,48.17883333,-123.3346667,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,1039,0,48.17883333,-123.3346667,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,1041,0,48.18133333,-123.4828333,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,1041,0,48.18133333,-123.4828333,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring,herring,1048,0,48.1945,-123.6445,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2007,HE,herring.remains,herring.remains,1048,0,48.1945,-123.6445,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,882,0,47.34683333,-122.5471667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,882,0,47.34683333,-122.5471667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,879.5,0,47.358,-122.3636667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,879.5,0,47.358,-122.3636667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,866.4166666666666,0,47.4255,-122.3661667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,866.4166666666666,0,47.4255,-122.3661667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,1383,0,47.435,-122.525,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,1383,0,47.435,-122.525,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,1376,0,47.43666667,-122.3766667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,1376,0,47.43666667,-122.3766667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,889.1666666666666,0,47.46233333,-122.518,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,889.1666666666666,0,47.46233333,-122.518,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,1386.3333333333333,0,47.48333333,-122.5066667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,1386.3333333333333,0,47.48333333,-122.5066667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,1365,0,47.48833333,-123.0566667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,1365,0,47.48833333,-123.0566667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,1373,0,47.495,-122.3966667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,1373,0,47.495,-122.3966667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,850.6666666666666,0,47.50433333,-122.4008333,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,850.6666666666666,0,47.50433333,-122.4008333,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,832.6923076923077,0,47.56033333,-122.4225,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,832.6923076923077,0,47.56033333,-122.4225,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,898,0,47.68,-122.4425,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,898,0,47.68,-122.4425,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,1392,0,47.695,-122.4266667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,1392,0,47.695,-122.4266667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,910.6,0,47.742,-122.419,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,910.6,0,47.742,-122.419,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,1399,0,47.76833333,-122.415,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,1399,0,47.76833333,-122.415,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,1406.8333333333333,0,47.845,-122.4816667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,1406.8333333333333,0,47.845,-122.4816667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,934.2222222222222,0,47.90166667,-122.472,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,934.2222222222222,0,47.90166667,-122.472,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,989.3636363636364,0,47.93433333,-122.5691667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,989.3636363636364,0,47.93433333,-122.5691667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,969.1,0,47.9425,-122.5053333,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,969.1,0,47.9425,-122.5053333,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,1413.5,0,47.96333333,-122.6316667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,1413.5,0,47.96333333,-122.6316667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,1016.375,0,47.99366667,-122.6333333,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,1016.375,0,47.99366667,-122.6333333,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,1039,0,48.17883333,-123.3346667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,1039,0,48.17883333,-123.3346667,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,1043,0,48.18133333,-123.4828333,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,1043,0,48.18133333,-123.4828333,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring,herring,1049,0,48.1945,-123.6445,Ricker,2007,mm,stomachs,per_volume,NA
COH,juvenile,coho,2007,HE,herring.remains,herring.remains,1049,0,48.1945,-123.6445,Ricker,2007,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,428.3333333333333,0,47.32378333,-122.5111833,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,428.3333333333333,0,47.32378333,-122.5111833,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,418.3333333333333,0,47.34718333,-122.3906833,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,418.3333333333333,0,47.34718333,-122.3906833,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,440,0,47.3511,-122.5435833,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,440,0,47.3511,-122.5435833,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,793.5,0,47.35973333,-122.35085,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,793.5,0,47.35973333,-122.35085,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,390.4166666666667,0,47.36711667,-123.094,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,390.4166666666667,0.02336448598130841,47.36711667,-123.094,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,797,0,47.36815,-122.4133,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,797,0,47.36815,-122.4133,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,409,0,47.3739,-122.3468667,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,409,0,47.3739,-122.3468667,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,453.5,0,47.3874,-122.5369833,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,453.5,0,47.3874,-122.5369833,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,372.3333333333333,0,47.41406667,-123.1225833,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,372.3333333333333,0.004672897196261682,47.41406667,-123.1225833,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,782,0,47.43568333,-122.3742667,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,782,0,47.43568333,-122.3742667,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,779,0,47.50741667,-122.40325,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,779,0,47.50741667,-122.40325,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,404.5,0,47.52203333,-122.4118833,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,404.5,0,47.52203333,-122.4118833,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,771,0,47.58586667,-122.979,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,771,0,47.58586667,-122.979,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,766,0,47.62865,-122.92115,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,766,0,47.62865,-122.92115,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,459,0,47.66896667,-122.4473833,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,459,0,47.66896667,-122.4473833,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,353.6,0,47.68333333,-122.7792167,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,353.6,0,47.68333333,-122.7792167,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,805,0,47.69715,-122.4355,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,805,0.004672897196261682,47.69715,-122.4355,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,469.75,0,47.70335,-122.4325667,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,469.75,0,47.70335,-122.4325667,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,482,0,47.74726667,-122.4208667,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,482,0,47.74726667,-122.4208667,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,824,0,47.8343,-122.4340667,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,824,0,47.8343,-122.4340667,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring,herring,329.1666666666667,0,47.84433333,-122.6421667,Ricker,2008,mm,stomachs,per_volume,NA
CO,juvenile,coho,2008,HE,herring.remains,herring.remains,329.1666666666667,0,47.84433333,-122.6421667,Ricker,2008,mm,stomachs,per_volume,NA
