longitude,latitude,nrowid,atlantis_pred_group,predator_stage,atlantis_prey_group,taxa_prey,prey,proportion,location,year,author,publication_yr,variable,predator_size,size_units,sample_source,predator_taxa,basin
-122.96947222222222,48.480250000000005,127,PIN,adult,HE,Clupeids,Clupeid spp.,0,Southern San Juan Channel,2006,Lance,2007,freq_occurrence,NA,NA,scats,Eumetopias jubatus,San Juan Archipelago
-122.96947222222222,48.480250000000005,128,PIN,adult,HE,Clupeids,Clupea pallasii,0.07286755250750108,Southern San Juan Channel,2006,Lance,2007,freq_occurrence,NA,NA,scats,Eumetopias jubatus,San Juan Archipelago
-122.96947222222222,48.480250000000005,129,PIN,adult,HE,Clupeids,Clupeid spp.,0.06000857265323619,Southern San Juan Channel,2006,Lance,2007,freq_occurrence,NA,NA,scats,Eumetopias jubatus,San Juan Archipelago
-122.96947222222222,48.480250000000005,130,PIN,adult,HE,Clupeids,Clupea pallasii,0.2985624769627717,Southern San Juan Channel,2006,Lance,2007,freq_occurrence,NA,NA,scats,Eumetopias jubatus,San Juan Archipelago
-122.96947222222222,48.480250000000005,131,PIN,adult,HE,Clupeids,Clupeid spp.,0.07003317360855138,Southern San Juan Channel,2006,Lance,2007,freq_occurrence,NA,NA,scats,Eumetopias jubatus,San Juan Archipelago
-122.89566666666667,47.64625,132,HSL,adult,HE,Clupeids,Clupea pallasii,0.23991275899672845,Hood Canal,1998,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,133,HSL,adult,HE,Clupeids,Clupeid species,0,Hood Canal,1998,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,134,HSL,adult,HE,Clupeids,Clupea pallasii,0.21376433785192903,Hood Canal,1999,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,135,HSL,adult,HE,Clupeids,Clupeid species,0.043274244004171,Hood Canal,1999,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,136,HSL,adult,HE,Clupeids,Clupea pallasii,0.018258426966292138,Hood Canal,2000,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,137,HSL,adult,HE,Clupeids,Clupeid species,0.22940074906367044,Hood Canal,2000,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,138,HSL,adult,HE,Clupeids,Clupea pallasii,0.0919206579583938,Hood Canal,2001,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,139,HSL,adult,HE,Clupeids,Clupeid species,0.15965166908563133,Hood Canal,2001,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,140,HSL,adult,HE,Clupeids,Clupea pallasii,0.09054895302773061,Hood Canal,2003,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,141,HSL,adult,HE,Clupeids,Clupeid species,0.29428409734012445,Hood Canal,2003,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,142,HSL,adult,HE,Clupeids,Clupea pallasii,0.1881993896236013,Hood Canal,2004,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,143,HSL,adult,HE,Clupeids,Clupeid species,0.06612410986775182,Hood Canal,2004,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,144,HSL,adult,HE,Clupeids,Clupea pallasii,0.10303687635574836,Hood Canal,2005,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,145,HSL,adult,HE,Clupeids,Clupeid species,0.049349240780911054,Hood Canal,2005,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,146,HSL,adult,HE,Clupeids,Clupea pallasii,0.18001800180018007,Hood Canal,1999,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,147,HSL,adult,HE,Clupeids,Clupeid species,0.018451845184518458,Hood Canal,1999,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,148,HSL,adult,HE,Clupeids,Clupea pallasii,0.05388414907947911,Hood Canal,2005,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89566666666667,47.64625,149,HSL,adult,HE,Clupeids,Clupeid species,0.037269869779973056,Hood Canal,2005,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Hood Canal
-122.89708333333334,47.16013888888889,150,HSL,adult,HE,Clupea pallasii,Pacific herring,0.08563598995204384,South Puget Sound,1995,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,South Puget Sound
-122.89708333333334,47.16013888888889,151,HSL,adult,HE,Clupeid species,herring species,0.07136332496003654,South Puget Sound,1995,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,South Puget Sound
-122.89708333333334,47.16013888888889,152,HSL,adult,HE,Clupea pallasii,Pacific herring,0.11816433086012634,South Puget Sound,1997,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,South Puget Sound
-122.89708333333334,47.16013888888889,153,HSL,adult,HE,Clupeid species,herring species,0,South Puget Sound,1997,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,South Puget Sound
-122.89708333333334,47.16013888888889,154,HSL,adult,HE,Clupea pallasii,Pacific herring,0,South Puget Sound,1997,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,South Puget Sound
-122.89708333333334,47.16013888888889,155,HSL,adult,HE,Clupeid species,herring species,0.09948542024013722,South Puget Sound,1997,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,South Puget Sound
-122.89708333333334,47.16013888888889,156,HSL,adult,HE,Clupea pallasii,Pacific herring,0,South Puget Sound,1997,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,South Puget Sound
-122.89708333333334,47.16013888888889,157,HSL,adult,HE,Clupeid species,herring species,0.15064102564102577,South Puget Sound,1997,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,South Puget Sound
-122.89708333333334,47.16013888888889,158,HSL,adult,HE,Clupea pallasii,Pacific herring,0.004995316890415234,South Puget Sound,2004,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,South Puget Sound
-122.89708333333334,47.16013888888889,159,HSL,adult,HE,Clupeid species,herring species,0.17171401810802367,South Puget Sound,2004,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,South Puget Sound
-122.73847222222223,48.650194444444445,160,HSL,adult,HE,Clupea pallasii,Pacific herring,0.3444929645803008,San Juan Islands,2005,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,161,HSL,adult,HE,Clupeid spp.,Herring species,0,San Juan Islands,2005,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,162,HSL,adult,HE,Clupea pallasii,Pacific herring,0,San Juan Islands,2005,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,163,HSL,adult,HE,Clupeid spp.,Herring species,0,San Juan Islands,2005,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,164,HSL,adult,HE,Clupea pallasii,Pacific herring,0.002935945572085933,San Juan Islands,2005,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,165,HSL,adult,HE,Clupeid spp.,Herring species,7.339863930214833e-4,San Juan Islands,2005,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,166,HSL,adult,HE,Clupea pallasii,Pacific herring,0.04416243654822336,San Juan Islands,2006,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,167,HSL,adult,HE,Clupeid spp.,Herring species,0.03309644670050762,San Juan Islands,2006,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,168,HSL,adult,HE,Clupea pallasii,Pacific herring,0.013728963684676713,San Juan Islands,2006,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,169,HSL,adult,HE,Clupeid spp.,Herring species,0.009300265721877773,San Juan Islands,2006,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,170,HSL,adult,HE,Clupea pallasii,Pacific herring,0.013780650066527273,San Juan Islands,2006,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,171,HSL,adult,HE,Clupeid spp.,Herring species,0.009979091427485268,San Juan Islands,2006,Lance,2009,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,172,HSL,adult,HE,Clupeids,Clupea pallasii,0.14172995364434354,San Juan Islands,2005,Lance,2012,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,173,HSL,adult,HE,Clupeids,Herrings,0.08634973863300126,San Juan Islands,2005,Lance,2012,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,174,HSL,adult,HE,Clupeids,Clupea pallasii,0.16493969763886537,San Juan Islands,2005,Lance,2012,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,175,HSL,adult,HE,Clupeids,Herrings,0.06815865466281641,San Juan Islands,2005,Lance,2012,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,176,HSL,adult,HE,Clupeids,Clupea pallasii,0.29036566270608816,San Juan Islands,2005,Lance,2012,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.73847222222223,48.650194444444445,177,HSL,adult,HE,Clupeids,Herrings,0.035737312333057,San Juan Islands,2005,Lance,2012,freq_occurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.5051111111111,48.46358333333334,178,HSL,adult,HE,Clupeidae,Unidentified clupeid,0.005783253708825748,Padilla Bay,2006,Luxa,2008,freq_ocurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.5051111111111,48.46358333333334,179,HSL,adult,HE,Clupeidae,Pacific herring,0.028664822730701537,Padilla Bay,2006,Luxa,2008,freq_ocurrence,NA,NA,scats,Phoca vitulina,Strait of Georgia
-122.70144444444445,47.09905555555556,180,HSL,adult,HE,Fish,Herring,0.07142857142857142,Nisqually River,1927,Scheffer,1931,no_prey,95.15931318229245,mm,stomachs,Phoca vitulina,South Puget Sound
-122.70144444444445,47.09905555555556,181,HSL,adult,HE,Fish,herring,1,Nisqually River,1927,Scheffer,1931,no_prey,164.88980273246707,mm,stomachs,Phoca vitulina,South Puget Sound
-122.70144444444445,47.09905555555556,182,HSL,adult,HE,Fish,Herring,0.9702970297029703,Nisqually River,1927,Scheffer,1931,no_prey,1320.8,mm,stomachs,Phoca vitulina,South Puget Sound
-122.90341666666667,48.757583333333336,183,HSL,adult,HE,Fish,Herring,0.7058823529411765,Sucia Island,1927,Scheffer,1931,no_prey,1498.6,mm,stomachs,Phoca vitulina,Strait of Georgia
-122.90341666666667,48.757583333333336,184,HSL,adult,HE,Fish,Herring,0.14285714285714285,Sucia Island,1927,Scheffer,1931,no_prey,1498.6,mm,stomachs,Phoca vitulina,Strait of Georgia
-122.68711111111112,48.61405555555556,185,HSL,adult,HE,Fish,Herring,1,Sinclair Island,1927,Scheffer,1931,no_prey,NA,NA,stomachs,Phoca vitulina,Strait of Georgia
-122.70144444444445,47.09905555555556,186,HSL,adult,HE,Fish,Herring,0.045454545454545456,Nisqually River,1927,Scheffer,1931,no_prey,98.92991255352027,mm,stomachs,Phoca vitulina,South Puget Sound
-122.70144444444445,47.09905555555556,187,HSL,adult,HE,Fish,Herring,1,Nisqually River,1927,Scheffer,1931,no_prey,131.25981661762236,mm,stomachs,Phoca vitulina,South Puget Sound
-122.70144444444445,47.09905555555556,188,HSL,adult,HE,Fish,Herring,0.12307692307692308,Nisqually River,1927,Scheffer,1931,no_prey,157.3280457639324,mm,stomachs,Phoca vitulina,South Puget Sound
-122.70144444444445,47.09905555555556,189,HSL,adult,HE,Fish,Herring,0.9803921568627451,Nisqually River,1927,Scheffer,1931,no_prey,96.69494182755389,mm,stomachs,Phoca vitulina,South Puget Sound
-122.70144444444445,47.09905555555556,190,HSL,adult,HE,Fish,Herring,0.9411764705882353,Nisqually River,1927,Scheffer,1931,no_prey,111.55953478388213,mm,stomachs,Phoca vitulina,South Puget Sound
-122.70144444444445,47.09905555555556,191,HSL,adult,HE,Fish,Herring,0.6666666666666666,Nisqually River,1927,Scheffer,1931,no_prey,137.62953469764713,mm,stomachs,Phoca vitulina,South Puget Sound
-122.70144444444445,47.09905555555556,192,HSL,adult,HE,Fish,Herring,1,Nisqually River,1927,Scheffer,1931,no_prey,108.45479940543642,mm,stomachs,Phoca vitulina,South Puget Sound
-122.70144444444445,47.09905555555556,193,HSL,adult,HE,Fish,herring,1,Nisqually River,1927,Scheffer,1931,no_prey,165.55095355799486,mm,stomachs,Phoca vitulina,South Puget Sound
-122.70144444444445,47.09905555555556,194,HSL,adult,HE,Fish,herring,1,Nisqually River,1927,Scheffer,1931,no_prey,155.89136877179163,mm,stomachs,Phoca vitulina,South Puget Sound
-122.70144444444445,47.09905555555556,195,HSL,adult,HE,Fish,Herring,1,Nisqually River,1927,Scheffer,1931,no_prey,159.0957790652306,mm,stomachs,Phoca vitulina,South Puget Sound
-122.71022222222223,47.09583333333334,196,HSL,adult,HE,herring,herring,0.9210526315789473,Nisqually flats,1922,Scheffer,1928,no_prey,NA,NA,stomach,Phoca vitulina,South Puget Sound
-122.71022222222223,47.09583333333334,197,HSL,adult,HE,herring,herring,0.631578947368421,Nisqually flats,1922,Scheffer,1928,no_prey,NA,NA,stomach,Phoca vitulina,South Puget Sound
-122.71022222222223,47.09583333333334,198,HSL,adult,HE,herring,herring,0.03571428571428571,Nisqually flats,1922,Scheffer,1928,no_prey,NA,NA,stomach,Phoca vitulina,South Puget Sound
-122.71022222222223,47.09583333333334,199,HSL,adult,HE,herring,herring,0.45454545454545453,Nisqually flats,1922,Scheffer,1928,no_prey,NA,NA,stomach,Phoca vitulina,South Puget Sound
-123.3625,48.91002777777778,200,HSL,adult,HE,Pacific herring,Clupea pallasii pallasii,0.23427152317880795,Salish Sea,2012,Voelker,2018,no_prey,NA,NA,scats,Phoca vitulina,Strait of Georgia
-123.3625,48.91002777777778,201,HSL,adult,HE,Pacific herring,Clupea pallasii pallasii,0.272264631043257,Salish Sea,2012,Voelker,2018,no_prey,NA,NA,scats,Phoca vitulina,Strait of Georgia
-123.56125,49.236694444444446,202,ROR,adult,HE,Pacific herring,Clupea pallasii,1,Strait of Georgia,1973,Ford,1998,no_prey,NA,NA,predation_event,Orcinus orca,Strait of Georgia
-123.51691666666666,48.55694444444444,203,ROC,adult,HE,Pacific Herring,Clupea harengus pallasii,0.35911353824386955,Saanich Inlet,1986,Murie,1991,freq_occurrence,212,mm,stomachs,Sebastes caurinus,Strait of Georgia
-123.51691666666666,48.55694444444444,204,ROC,adult,HE,Pelagic fish,Clupea harengus pallasii,0.650549954170486,Saanich Inlet,1986,Murie,1991,freq_occurrence,235,mm,stomachs,Sebastes maliger,Strait of Georgia
-122.32788888888888,47.38775,205,ROC,juvenile,HE,Pacific Herring,Clupea harengus pallasii,0,Zenith & Alki point,1963,Patten,1973,no_prey,149.5,mm,stomachs,Sebastes caurinus,Central Puget Sound
-122.32788888888888,47.38775,206,ROC,adult,HE,Pacific Herring,Clupea harengus pallasii,0,Zenith & Alki point,1963,Patten,1973,no_prey,249.5,mm,stomachs,Sebastes caurinus,Central Puget Sound
-122.32788888888888,47.38775,207,ROC,adult,HE,Pacific Herring,Clupea harengus pallasii,0.017241379310344827,Zenith & Alki point,1963,Patten,1973,no_prey,300,mm,stomachs,Sebastes caurinus,Central Puget Sound
-122.4418888888889,47.609027777777776,208,ROC,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes maliger,Central Puget Sound
-122.4418888888889,47.609027777777776,209,ROC,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes maliger,Central Puget Sound
-122.4418888888889,47.609027777777776,210,ROC,adult,HE,Herring,Herring,0.026863666890530557,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes maliger,Central Puget Sound
-122.4418888888889,47.609027777777776,211,ROC,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,1983,freq_occurrence,NA,NA,stomachs,Sebastes maliger,Central Puget Sound
-122.4418888888889,47.609027777777776,212,ROC,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,1996,freq_occurrence,NA,NA,stomachs,Sebastes maliger,Central Puget Sound
-122.4418888888889,47.609027777777776,213,ROC,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,2009,freq_occurrence,NA,NA,stomachs,Sebastes maliger,Central Puget Sound
-122.4418888888889,47.609027777777776,214,ROC,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,2022,freq_occurrence,NA,NA,stomachs,Sebastes maliger,Central Puget Sound
-122.4418888888889,47.609027777777776,215,ROC,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,2035,freq_occurrence,NA,NA,stomachs,Sebastes maliger,Central Puget Sound
-122.4418888888889,47.609027777777776,216,ROC,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,2048,freq_occurrence,NA,NA,stomachs,Sebastes maliger,Central Puget Sound
-122.4418888888889,47.609027777777776,217,ROC,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,2061,freq_occurrence,NA,NA,stomachs,Sebastes maliger,Central Puget Sound
-122.4418888888889,47.609027777777776,218,ROC,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,2074,freq_occurrence,NA,NA,stomachs,Sebastes maliger,Central Puget Sound
-122.4418888888889,47.609027777777776,219,ROC,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,2087,freq_occurrence,NA,NA,stomachs,Sebastes maliger,Central Puget Sound
-122.4418888888889,47.609027777777776,220,MRO,adult,HE,Herring,Herring,0.05625,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes melanops,Central Puget Sound
-122.4418888888889,47.609027777777776,221,MRO,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes melanops,Central Puget Sound
-122.4418888888889,47.609027777777776,222,MRO,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes melanops,Central Puget Sound
-122.4418888888889,47.609027777777776,223,MRO,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes melanops,Central Puget Sound
-122.4418888888889,47.609027777777776,224,MRO,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes melanops,Central Puget Sound
-122.4418888888889,47.609027777777776,225,MRO,adult,HE,Herring,Herring,0.010135135135135136,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes melanops,Central Puget Sound
-122.4418888888889,47.609027777777776,226,MRO,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes melanops,Central Puget Sound
-122.4418888888889,47.609027777777776,227,MRO,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes melanops,Central Puget Sound
-122.4418888888889,47.609027777777776,228,MRO,adult,HE,Herring,Herring,0.12605042016806722,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes melanops,Central Puget Sound
-122.4418888888889,47.609027777777776,229,MRO,adult,HE,Herring,Herring,0.10526315789473684,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes melanops,Central Puget Sound
-122.4418888888889,47.609027777777776,230,MRO,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes melanops,Central Puget Sound
-122.4418888888889,47.609027777777776,231,MRO,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes melanops,Central Puget Sound
-122.4418888888889,47.609027777777776,232,MRO,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes melanops,Central Puget Sound
-122.4418888888889,47.609027777777776,233,MRO,adult,HE,Herring,Herring,0.058823529411764705,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes flavidus,Central Puget Sound
-122.4418888888889,47.609027777777776,234,MRO,adult,HE,Herring,Herring,0,Puget Sound,1974,Washington,1978,freq_occurrence,NA,NA,stomachs,Sebastes flavidus,Central Puget Sound
